"Date","NAME","FinYear","RelSurfaceArea"
1984-08-01,"Queensland","1985",0.439224279821909
1984-08-01,"South Australia","1985",0.367413811232854
1984-08-01,"Tasmania","1985",0.423237506956706
1984-08-01,"Victoria","1985",0.450161074358717
1984-08-01,"Western Australia","1985",0.353868734666248
1984-08-01,NA,"1985",0.390052867182347
1984-09-01,"Australian Capital Territory","1985",0.494419596560967
1984-09-01,"New South Wales","1985",0.415201849291127
1984-09-01,"Northern Territory","1985",0.128543228286609
1984-09-01,"Other Territories","1985",0.479206254175782
1984-09-01,"Queensland","1985",0.385304302432778
1984-09-01,"South Australia","1985",0.378075966953536
1984-09-01,"Tasmania","1985",0.415000945316305
1984-09-01,"Victoria","1985",0.445212565403753
1984-09-01,"Western Australia","1985",0.441954128490981
1984-09-01,NA,"1985",0.439383986299667
1984-10-01,"Australian Capital Territory","1985",0.453125579104753
1984-10-01,"New South Wales","1985",0.425152588479913
1984-10-01,"Northern Territory","1985",0.0736025989056591
1984-10-01,"Other Territories","1985",0.444615949903885
1984-10-01,"Queensland","1985",0.392717776151063
1984-10-01,"South Australia","1985",0.412423380642354
1984-10-01,"Tasmania","1985",0.476112589606904
1984-10-01,"Victoria","1985",0.477204149321407
1984-10-01,"Western Australia","1985",0.435764054223336
1984-10-01,NA,"1985",0.468438421183803
1984-11-01,"Australian Capital Territory","1985",0.48862828536424
1984-11-01,"New South Wales","1985",0.408357220267363
1984-11-01,"Northern Territory","1985",0.0862420989067581
1984-11-01,"Other Territories","1985",0.492714394809477
1984-11-01,"Queensland","1985",0.397161444195453
1984-11-01,"South Australia","1985",0.369139241395574
1984-11-01,"Tasmania","1985",0.472988985027266
1984-11-01,"Victoria","1985",0.440424967610933
1984-11-01,"Western Australia","1985",0.348328669094444
1984-11-01,NA,"1985",0.447784045170199
1984-12-01,"Australian Capital Territory","1985",0.476488867216939
1984-12-01,"New South Wales","1985",0.40168562976226
1984-12-01,"Northern Territory","1985",0.113560436672597
1984-12-01,"Other Territories","1985",0.47743109501263
1984-12-01,"Queensland","1985",0.402806925733722
1984-12-01,"South Australia","1985",0.315616469469836
1984-12-01,"Tasmania","1985",0.470153573932016
1984-12-01,"Victoria","1985",0.413232959775309
1984-12-01,"Western Australia","1985",0.332217912382783
1984-12-01,NA,"1985",0.446267863872593
1985-01-01,"Australian Capital Territory","1985",0.34328545813388
1985-01-01,"New South Wales","1985",0.294136172143923
1985-01-01,"Northern Territory","1985",0.142946258228917
1985-01-01,"Other Territories","1985",0.491283968388235
1985-01-01,"Queensland","1985",0.396697258767077
1985-01-01,"South Australia","1985",0.257932152038491
1985-01-01,"Tasmania","1985",0.452090160411072
1985-01-01,"Victoria","1985",0.362855739830162
1985-01-01,"Western Australia","1985",0.294238249089702
1985-01-01,NA,"1985",0.440562116222309
1985-02-01,"Australian Capital Territory","1985",0.336218148552549
1985-02-01,"New South Wales","1985",0.300204995522696
1985-02-01,"Northern Territory","1985",0.137697119675723
1985-02-01,"Other Territories","1985",0.557097114607102
1985-02-01,"Queensland","1985",0.410865784685989
1985-02-01,"South Australia","1985",0.225893484007826
1985-02-01,"Tasmania","1985",0.453930719016993
1985-02-01,"Victoria","1985",0.362742664719867
1985-02-01,"Western Australia","1985",0.253403562195447
1985-02-01,NA,"1985",0.414672033864511
1985-03-01,"Australian Capital Territory","1985",0.369007194156646
1985-03-01,"New South Wales","1985",0.281442600368732
1985-03-01,"Northern Territory","1985",0.215693520046442
1985-03-01,"Other Territories","1985",0.46969318148089
1985-03-01,"Queensland","1985",0.400936911196978
1985-03-01,"South Australia","1985",0.209386888508054
1985-03-01,"Tasmania","1985",0.429764882022593
1985-03-01,"Victoria","1985",0.308135131678908
1985-03-01,"Western Australia","1985",0.231902842013954
1985-03-01,NA,"1985",0.408506224686775
1985-04-01,"Australian Capital Territory","1985",0.284522843553491
1985-04-01,"New South Wales","1985",0.274429607175219
1985-04-01,"Northern Territory","1985",0.276046320790728
1985-04-01,"Other Territories","1985",0.495219076815449
1985-04-01,"Queensland","1985",0.359115171988023
1985-04-01,"South Australia","1985",0.208413672281932
1985-04-01,"Tasmania","1985",0.435527139783343
1985-04-01,"Victoria","1985",0.324268612074872
1985-04-01,"Western Australia","1985",0.207469765009503
1985-04-01,NA,"1985",0.411653238728674
1985-05-01,"Australian Capital Territory","1985",0.295288011208645
1985-05-01,"New South Wales","1985",0.29021774832124
1985-05-01,"Northern Territory","1985",0.228479220022994
1985-05-01,"Other Territories","1985",0.545563690740976
1985-05-01,"Queensland","1985",0.366851354316607
1985-05-01,"South Australia","1985",0.216392719973712
1985-05-01,"Tasmania","1985",0.451769018637538
1985-05-01,"Victoria","1985",0.320265824368851
1985-05-01,"Western Australia","1985",0.203861405429434
1985-05-01,NA,"1985",0.404436262846664
1985-06-01,"Australian Capital Territory","1985",0.320284172175378
1985-06-01,"New South Wales","1985",0.305409330950266
1985-06-01,"Northern Territory","1985",0.179324603659427
1985-06-01,"Other Territories","1985",0.564453750268583
1985-06-01,"Queensland","1985",0.360165695462096
1985-06-01,"South Australia","1985",0.240670462814664
1985-06-01,"Tasmania","1985",0.440123102358569
1985-06-01,"Victoria","1985",0.346428792512969
1985-06-01,"Western Australia","1985",0.233114570174423
1985-06-01,NA,"1985",0.427950864477883
1985-07-01,"Australian Capital Territory","1986",0.341372199654162
1985-07-01,"New South Wales","1986",0.292843740620044
1985-07-01,"Northern Territory","1986",0.188205002985911
1985-07-01,"Other Territories","1986",0.56308370136228
1985-07-01,"Queensland","1986",0.406702290434033
1985-07-01,"South Australia","1986",0.227365533793674
1985-07-01,"Tasmania","1986",0.455466892678247
1985-07-01,"Victoria","1986",0.348694695257217
1985-07-01,"Western Australia","1986",0.293727516273462
1985-07-01,NA,"1986",0.440884705019172
1985-08-01,"Australian Capital Territory","1986",0.368524170349324
1985-08-01,"New South Wales","1986",0.346818428958823
1985-08-01,"Northern Territory","1986",0.12157491613766
1985-08-01,"Other Territories","1986",0.572861986677081
1985-08-01,"Queensland","1986",0.397746757095662
1985-08-01,"South Australia","1986",0.327417262970405
1985-08-01,"Tasmania","1986",0.447983914229129
1985-08-01,"Victoria","1986",0.383072076158113
1985-08-01,"Western Australia","1986",0.350091193410129
1985-08-01,NA,"1986",0.430459755566766
1985-09-01,"Australian Capital Territory","1986",0.489393706733832
1985-09-01,"New South Wales","1986",0.384658619028204
1985-09-01,"Northern Territory","1986",0.0988702691152779
1985-09-01,"Other Territories","1986",0.566555039549053
1985-09-01,"Queensland","1986",0.387569435265711
1985-09-01,"South Australia","1986",0.265243362547521
1985-09-01,"Tasmania","1986",0.453884461920564
1985-09-01,"Victoria","1986",0.395585551843426
1985-09-01,"Western Australia","1986",0.386287800536114
1985-09-01,NA,"1986",0.431977763067046
1985-10-01,"Australian Capital Territory","1986",0.432002111116205
1985-10-01,"New South Wales","1986",0.342559698607386
1985-10-01,"Northern Territory","1986",0.114668415684929
1985-10-01,"Other Territories","1986",0.545482257354478
1985-10-01,"Queensland","1986",0.37480393789957
1985-10-01,"South Australia","1986",0.338097706498116
1985-10-01,"Tasmania","1986",0.477695679081566
1985-10-01,"Victoria","1986",0.439489633123626
1985-10-01,"Western Australia","1986",0.344060875514254
1985-10-01,NA,"1986",0.446030577008023
1985-11-01,"Australian Capital Territory","1986",0.391991037701117
1985-11-01,"New South Wales","1986",0.385436764470464
1985-11-01,"Northern Territory","1986",0.130228968618987
1985-11-01,"Other Territories","1986",0.538724345182241
1985-11-01,"Queensland","1986",0.379887864949779
1985-11-01,"South Australia","1986",0.317805501279388
1985-11-01,"Tasmania","1986",0.482597024667747
1985-11-01,"Victoria","1986",0.449987321032997
1985-11-01,"Western Australia","1986",0.315701284083569
1985-11-01,NA,"1986",0.442226083964973
1985-12-01,"Australian Capital Territory","1986",0.364957884440955
1985-12-01,"New South Wales","1986",0.399934717345812
1985-12-01,"Northern Territory","1986",0.0782678754812634
1985-12-01,"Other Territories","1986",0.578053740360765
1985-12-01,"Queensland","1986",0.377509449766494
1985-12-01,"South Australia","1986",0.266974571696788
1985-12-01,"Tasmania","1986",0.450716325740716
1985-12-01,"Victoria","1986",0.417485034412798
1985-12-01,"Western Australia","1986",0.287635478074937
1985-12-01,NA,"1986",0.41115045944268
1986-01-01,"Australian Capital Territory","1986",0.352145853852123
1986-01-01,"New South Wales","1986",0.428372703307393
1986-01-01,"Northern Territory","1986",0.0720591325473485
1986-01-01,"Other Territories","1986",0.528335450746042
1986-01-01,"Queensland","1986",0.403248126310964
1986-01-01,"South Australia","1986",0.267317642646015
1986-01-01,"Tasmania","1986",0.475253964441716
1986-01-01,"Victoria","1986",0.442313004558892
1986-01-01,"Western Australia","1986",0.253480621643509
1986-01-01,NA,"1986",0.448868107524687
1986-02-01,"Australian Capital Territory","1986",0.454526784058881
1986-02-01,"New South Wales","1986",0.398171160372603
1986-02-01,"Northern Territory","1986",0.207217025750358
1986-02-01,"Other Territories","1986",0.519002384675337
1986-02-01,"Queensland","1986",0.413003189994043
1986-02-01,"South Australia","1986",0.23422637804855
1986-02-01,"Tasmania","1986",0.464054210303936
1986-02-01,"Victoria","1986",0.408560617553099
1986-02-01,"Western Australia","1986",0.250860368039497
1986-02-01,NA,"1986",0.41441804047581
1986-03-01,"Australian Capital Territory","1986",0.258069159720153
1986-03-01,"New South Wales","1986",0.328860434552513
1986-03-01,"Northern Territory","1986",0.169542319642768
1986-03-01,"Other Territories","1986",0.483370269518742
1986-03-01,"Queensland","1986",0.397092687478874
1986-03-01,"South Australia","1986",0.168115058653468
1986-03-01,"Tasmania","1986",0.44813051470041
1986-03-01,"Victoria","1986",0.330757892455809
1986-03-01,"Western Australia","1986",0.267597802793612
1986-03-01,NA,"1986",0.399411449856516
1986-04-01,"Australian Capital Territory","1986",0.360316085816723
1986-04-01,"New South Wales","1986",0.300401871167962
1986-04-01,"Northern Territory","1986",0.141349496194304
1986-04-01,"Other Territories","1986",0.374892814259046
1986-04-01,"Queensland","1986",0.330722379692627
1986-04-01,"South Australia","1986",0.17366763059489
1986-04-01,"Tasmania","1986",0.439462341166062
1986-04-01,"Victoria","1986",0.335434682579716
1986-04-01,"Western Australia","1986",0.208816131792055
1986-04-01,NA,"1986",0.382006002534149
1986-05-01,"Australian Capital Territory","1986",0.280276595942373
1986-05-01,"New South Wales","1986",0.303047289376893
1986-05-01,"Northern Territory","1986",0.178991034645376
1986-05-01,"Other Territories","1986",0.466820405727136
1986-05-01,"Queensland","1986",0.336604558437295
1986-05-01,"South Australia","1986",0.173343782445147
1986-05-01,"Tasmania","1986",0.429476975695281
1986-05-01,"Victoria","1986",0.348555302768404
1986-05-01,"Western Australia","1986",0.207525338883721
1986-05-01,NA,"1986",0.416714773092192
1986-06-01,"Australian Capital Territory","1986",0.380659043368355
1986-06-01,"New South Wales","1986",0.284293310807963
1986-06-01,"Northern Territory","1986",0.226215801372712
1986-06-01,"Other Territories","1986",0.517096344954006
1986-06-01,"Queensland","1986",0.310129141817259
1986-06-01,"South Australia","1986",0.184523199218753
1986-06-01,"Tasmania","1986",0.456633485104909
1986-06-01,"Victoria","1986",0.36044377721951
1986-06-01,"Western Australia","1986",0.255370989649518
1986-06-01,NA,"1986",0.423805570427436
1986-07-01,"Australian Capital Territory","1987",0.293265896924749
1986-07-01,"New South Wales","1987",0.268985311887692
1986-07-01,"Northern Territory","1987",0.212320279736244
1986-07-01,"Other Territories","1987",0.509899982655356
1986-07-01,"Queensland","1987",0.32192576395248
1986-07-01,"South Australia","1987",0.186261315085385
1986-07-01,"Tasmania","1987",0.492482754285448
1986-07-01,"Victoria","1987",0.405321939272536
1986-07-01,"Western Australia","1987",0.308810545405091
1986-07-01,NA,"1987",0.496466230936571
1986-08-01,"Australian Capital Territory","1987",0.307763295745366
1986-08-01,"New South Wales","1987",0.338469278855683
1986-08-01,"Northern Territory","1987",0.173271556146174
1986-08-01,"Other Territories","1987",0.524942898878393
1986-08-01,"Queensland","1987",0.345828936411504
1986-08-01,"South Australia","1987",0.249974684755577
1986-08-01,"Tasmania","1987",0.482890363353909
1986-08-01,"Victoria","1987",0.402552507381013
1986-08-01,"Western Australia","1987",0.309550720379
1986-08-01,NA,"1987",0.458633936441201
1986-09-01,"Australian Capital Territory","1987",0.473210847689019
1986-09-01,"New South Wales","1987",0.356539673010368
1986-09-01,"Northern Territory","1987",0.117029585959538
1986-09-01,"Other Territories","1987",0.530206889629944
1986-09-01,"Queensland","1987",0.335335532045742
1986-09-01,"South Australia","1987",0.309965900163848
1986-09-01,"Tasmania","1987",0.513562101133399
1986-09-01,"Victoria","1987",0.460298562721618
1986-09-01,"Western Australia","1987",0.353447714626393
1986-09-01,NA,"1987",0.481874884732143
1986-10-01,"Australian Capital Territory","1987",0.331525153678748
1986-10-01,"New South Wales","1987",0.361094609343623
1986-10-01,"Northern Territory","1987",0.161220441739482
1986-10-01,"Other Territories","1987",0.533538007486427
1986-10-01,"Queensland","1987",0.347150057227302
1986-10-01,"South Australia","1987",0.244372064555688
1986-10-01,"Tasmania","1987",0.466877814365462
1986-10-01,"Victoria","1987",0.41314774390268
1986-10-01,"Western Australia","1987",0.347361230169448
1986-10-01,NA,"1987",0.460775181361979
1986-11-01,"Australian Capital Territory","1987",0.347825611442204
1986-11-01,"New South Wales","1987",0.359098386264563
1986-11-01,"Northern Territory","1987",0.042291725236999
1986-11-01,"Other Territories","1987",0.533224320342692
1986-11-01,"Queensland","1987",0.363744275801145
1986-11-01,"South Australia","1987",0.268885935347309
1986-11-01,"Tasmania","1987",0.505930769637744
1986-11-01,"Victoria","1987",0.437010840020442
1986-11-01,"Western Australia","1987",0.204816854267804
1986-11-01,NA,"1987",0.459704119351574
1986-12-01,"Australian Capital Territory","1987",0.435920580518499
1986-12-01,"New South Wales","1987",0.394890144075991
1986-12-01,"Northern Territory","1987",0.0904637705267555
1986-12-01,"Other Territories","1987",0.543699409826961
1986-12-01,"Queensland","1987",0.381549382748758
1986-12-01,"South Australia","1987",0.294863291341902
1986-12-01,"Tasmania","1987",0.451121034120059
1986-12-01,"Victoria","1987",0.42146161640276
1986-12-01,"Western Australia","1987",0.212358319651557
1986-12-01,NA,"1987",0.426002227725197
1987-01-01,"Australian Capital Territory","1987",0.231383956961957
